n_mutations,group_1,group_2,n_pairs,RR,variant
9,Walla Walla County,Lewis County,6,0.34800263388937663,Delta
9,Whatcom County,Lewis County,87,0.7973692425083241,Delta
9,Whitman County,Lewis County,4,0.47723168214654277,Delta
9,Yakima County,Lewis County,32,0.621764705882353,Delta
9,Adams County,Okanogan County,2,3.421305126871279,Delta
9,Asotin County,Okanogan County,0,0,Delta
9,Benton County,Okanogan County,2,0.9618303244991144,Delta
9,Chelan County,Okanogan County,4,2.5792283056275735,Delta
9,Clallam County,Okanogan County,1,0.45300231123628176,Delta
9,Clark County,Okanogan County,1,1.2242905601058989,Delta
9,Cowlitz County,Okanogan County,2,3.922857710915236,Delta
9,Douglas County,Okanogan County,0,0,Delta
9,Ferry County,Okanogan County,0,0,Delta
9,Franklin County,Okanogan County,0,0,Delta
9,Garfield County,Okanogan County,0,0,Delta
9,Grant County,Okanogan County,3,2.7682234831951114,Delta
9,Grays Harbor County,Okanogan County,2,4.513649534848254,Delta
9,Island County,Okanogan County,1,1.961428855457618,Delta
9,Jefferson County,Okanogan County,0,0,Delta
9,King County,Okanogan County,25,0.9629675904596059,Delta
9,Kitsap County,Okanogan County,0,0,Delta
9,Kittitas County,Okanogan County,0,0,Delta
9,Klickitat County,Okanogan County,0,0,Delta
9,Lewis County,Okanogan County,1,0.34433172002978407,Delta
9,Lincoln County,Okanogan County,0,0,Delta
9,Mason County,Okanogan County,0,0,Delta
9,Okanogan County,Okanogan County,0,0,Delta
9,Pacific County,Okanogan County,0,0,Delta
9,Pend Oreille County,Okanogan County,1,7.804852320675105,Delta
9,Pierce County,Okanogan County,4,0.6889800669285611,Delta
9,Skagit County,Okanogan County,2,0.6543806312531093,Delta
9,Snohomish County,Okanogan County,11,1.688226966536852,Delta
9,Spokane County,Okanogan County,2,0.39791068655592676,Delta
9,Stevens County,Okanogan County,0,0,Delta
9,Thurston County,Okanogan County,4,2.356181832656636,Delta
9,Wahkiakum County,Okanogan County,0,0,Delta
9,Walla Walla County,Okanogan County,2,1.597581711694691,Delta
9,Whatcom County,Okanogan County,3,0.3786720802483879,Delta
