"county_origin","county_destination","n_scaled_visits_county"
"Garfield County","Okanogan County",443.84396505616
"Garfield County","Pacific County",98.7736263736264
"Garfield County","Pend Oreille County",98.556552962298
"Garfield County","Pierce County",1067.46682980733
"Garfield County","Skamania County",110.599542334096
"Garfield County","Snohomish County",216.624798378641
"Garfield County","Spokane County",77067.2608587226
"Garfield County","Stevens County",1458.22774360776
"Garfield County","Thurston County",957.975613132564
"Garfield County","Walla Walla County",26520.8861669934
"Garfield County","Whatcom County",913.860791131061
"Garfield County","Whitman County",26574.7463380937
"Garfield County","Yakima County",2565.33469516088
"Grant County","Adams County",1254100.65870422
"Grant County","Asotin County",13890.8121296339
"Grant County","Benton County",1700362.32927775
"Grant County","Chelan County",2358573.38226936
"Grant County","Clallam County",30500.7200809318
"Grant County","Clark County",53940.7562429032
"Grant County","Columbia County",2616.65204272599
"Grant County","Cowlitz County",22076.987606791
"Grant County","Douglas County",1930359.54297864
"Grant County","Ferry County",25211.0953565563
"Grant County","Franklin County",644005.210151879
"Grant County","Garfield County",1959.87974664032
"Grant County","Grant County",53944181.3269471
"Grant County","Grays Harbor County",54262.4025534876
"Grant County","Island County",20786.0546918464
"Grant County","Jefferson County",7608.55098765674
"Grant County","King County",1976388.33309515
"Grant County","Kitsap County",36725.9187687785
"Grant County","Kittitas County",689771.298571883
"Grant County","Klickitat County",21852.2440585289
"Grant County","Lewis County",48180.1463087646
"Grant County","Lincoln County",120092.279028295
"Grant County","Mason County",11188.9929742887
"Grant County","Okanogan County",403737.418065612
"Grant County","Pacific County",18230.5647462321
"Grant County","Pend Oreille County",9266.85776365138
"Grant County","Pierce County",347284.665552586
"Grant County","San Juan County",6398.71956258464
"Grant County","Skagit County",71498.0907152244
"Grant County","Skamania County",965.599318993395
"Grant County","Snohomish County",367854.389450836
"Grant County","Spokane County",2373202.5185214
"Grant County","Stevens County",39057.3777458247
"Grant County","Thurston County",80685.4800370519
"Grant County","Wahkiakum County",423.305248208377
"Grant County","Walla Walla County",96392.464667273
"Grant County","Whatcom County",70357.118962475
"Grant County","Whitman County",82398.1428703858
"Grant County","Yakima County",1123746.55732192
"Grays Harbor County","Adams County",15547.9221501837
"Grays Harbor County","Asotin County",3241.95616345584
"Grays Harbor County","Benton County",54914.8661217756
"Grays Harbor County","Chelan County",115188.667697112
"Grays Harbor County","Clallam County",170306.494784953
"Grays Harbor County","Clark County",166939.408288425
"Grays Harbor County","Columbia County",227.714285714286
"Grays Harbor County","Cowlitz County",208450.887397691
"Grays Harbor County","Douglas County",12275.9527593961
"Grays Harbor County","Ferry County",5430.69870215494
"Grays Harbor County","Franklin County",14769.6358228877
"Grays Harbor County","Garfield County",240.4114490161
"Grays Harbor County","Grant County",63655.2808777123
"Grays Harbor County","Grays Harbor County",38437681.5574264
"Grays Harbor County","Island County",23528.5232410528
"Grays Harbor County","Jefferson County",67466.2839777616
"Grays Harbor County","King County",2265290.09322351
"Grays Harbor County","Kitsap County",181857.464721612
"Grays Harbor County","Kittitas County",128837.078346648
"Grays Harbor County","Klickitat County",4843.26662166424
"Grays Harbor County","Lewis County",1113460.86094138
"Grays Harbor County","Lincoln County",6300.17691327298
"Grays Harbor County","Mason County",1147900.23742624
"Grays Harbor County","Okanogan County",33053.6166743889
"Grays Harbor County","Pacific County",466384.553341553
"Grays Harbor County","Pend Oreille County",1239.90641320696
"Grays Harbor County","Pierce County",1521630.11168603
"Grays Harbor County","San Juan County",3267.1649515163
"Grays Harbor County","Skagit County",53319.8259708321
"Grays Harbor County","Skamania County",4342.72521783154
"Grays Harbor County","Snohomish County",274380.15361109
"Grays Harbor County","Spokane County",147807.910140241
"Grays Harbor County","Stevens County",17992.9483609085
"Grays Harbor County","Thurston County",11220865.3049903
"Grays Harbor County","Wahkiakum County",2683.24371077235
"Grays Harbor County","Walla Walla County",11917.9859229228
"Grays Harbor County","Whatcom County",99789.8105969873
"Grays Harbor County","Whitman County",23905.9837969295
"Grays Harbor County","Yakima County",119730.470389346
"Island County","Adams County",11695.5058418872
"Island County","Asotin County",3030.07921848331
"Island County","Benton County",27355.4641698092
"Island County","Chelan County",161388.828325837
"Island County","Clallam County",79110.148827606
"Island County","Clark County",50333.8098784762
"Island County","Columbia County",338.298021300494
"Island County","Cowlitz County",28704.1934766815
"Island County","Douglas County",16714.289397191
"Island County","Ferry County",3310.72136560061
"Island County","Franklin County",9140.45664712591
"Island County","Grant County",62638.7105494893
"Island County","Grays Harbor County",46838.483654823
"Island County","Island County",33491060.5975631
"Island County","Jefferson County",192057.518640116
"Island County","King County",2848458.38669822
"Island County","Kitsap County",122870.359110879
"Island County","Kittitas County",101373.932218002
"Island County","Klickitat County",2163.15138462789
"Island County","Lewis County",37357.6015602786
"Island County","Lincoln County",4584.59206585884
"Island County","Mason County",20381.8238455068
"Island County","Okanogan County",56440.0767978435
"Island County","Pacific County",11558.9344224508
"Island County","Pend Oreille County",669.266733636987
"Island County","Pierce County",211427.604801079
"Island County","San Juan County",74737.5852498421
"Island County","Skagit County",7584642.06825878
"Island County","Skamania County",519.511592396229
"Island County","Snohomish County",10156092.4904685
"Island County","Spokane County",113843.597600453
"Island County","Stevens County",14190.2636333776
"Island County","Thurston County",80818.9097534014
"Island County","Wahkiakum County",401.042525449295
"Island County","Walla Walla County",9737.92054867114
"Island County","Whatcom County",1086473.80395807
"Island County","Whitman County",22666.2615513683
"Island County","Yakima County",45902.7011621456
"Jefferson County","Adams County",2177.43628455867
"Jefferson County","Asotin County",3152.36343440278
"Jefferson County","Benton County",9948.43347313542
"Jefferson County","Chelan County",27172.5138525733
"Jefferson County","Clallam County",1600899.07380522
"Jefferson County","Clark County",21638.9547476458
"Jefferson County","Columbia County",77.7560975609756
"Jefferson County","Cowlitz County",14544.7162509054
"Jefferson County","Douglas County",5010.19742140989
"Jefferson County","Ferry County",2882.37730890018
"Jefferson County","Franklin County",1607.37305812593
"Jefferson County","Garfield County",289.457535591556
"Jefferson County","Grant County",7519.38100646353
"Jefferson County","Grays Harbor County",60874.9093273476
"Jefferson County","Island County",55831.0862983521
"Jefferson County","Jefferson County",7894081.79766054
"Jefferson County","King County",703040.757164135
"Jefferson County","Kitsap County",2790486.68413356
"Jefferson County","Kittitas County",28789.1448675207
"Jefferson County","Klickitat County",621.270068686459
"Jefferson County","Lewis County",21726.8221073717
"Jefferson County","Lincoln County",459.78491846219
"Jefferson County","Mason County",127593.784183756
"Jefferson County","Okanogan County",8098.42448229387
"Jefferson County","Pacific County",5530.94470041749
"Jefferson County","Pend Oreille County",192.262334257933
"Jefferson County","Pierce County",215256.650995478
"Jefferson County","San Juan County",8370.64320123279
"Jefferson County","Skagit County",32855.0323308636
"Jefferson County","Skamania County",424.745763553617
"Jefferson County","Snohomish County",176936.944652717
"Jefferson County","Spokane County",18760.463712364
"Jefferson County","Stevens County",961.608938256892
"Jefferson County","Thurston County",96602.9749456904
"Jefferson County","Wahkiakum County",212.589473684211
"Jefferson County","Walla Walla County",3732.2933765893
"Jefferson County","Whatcom County",42840.9928287485
"Jefferson County","Whitman County",15095.6704490862
"Jefferson County","Yakima County",21591.4599763008
"King County","Adams County",289076.256081499
"King County","Asotin County",61092.9546423975
"King County","Benton County",1149139.11134788
"King County","Chelan County",4039922.15718882
"King County","Clallam County",1408098.72560707
"King County","Clark County",1797512.38991626
"King County","Columbia County",7773.08394270322
"King County","Cowlitz County",825084.803469479
"King County","Douglas County",331845.021406613
"King County","Ferry County",41146.5066301839
"King County","Franklin County",401996.139275719
"King County","Garfield County",4002.52209728852
"King County","Grant County",1446302.53749721
"King County","Grays Harbor County",1825717.64231584
"King County","Island County",1496483.04486716
"King County","Jefferson County",659467.928135239
"King County","King County",1202282394.83348
"King County","Kitsap County",4052526.09837271
"King County","Kittitas County",4778152.19192889
"King County","Klickitat County",79670.8556725125
"King County","Lewis County",1429783.81908203
"King County","Lincoln County",63457.7474777428
"King County","Mason County",773006.546152837
"King County","Okanogan County",497761.552295896
"King County","Pacific County",396023.118739377
"King County","Pend Oreille County",17759.0822227933
"King County","Pierce County",47129600.6904017
"King County","San Juan County",847852.200789986
"King County","Skagit County",2683993.79748715
"King County","Skamania County",28436.5206627747
"King County","Snohomish County",49528235.3487569
"King County","Spokane County",3428863.89537844
"King County","Stevens County",104458.601310647
"King County","Thurston County",3903809.80789885
"King County","Wahkiakum County",13133.7329025162
"King County","Walla Walla County",447004.127984226
"King County","Whatcom County",3881082.74749522
"King County","Whitman County",1244448.51754758
"King County","Yakima County",1939181.65157715
"Kitsap County","Adams County",38088.0050209032
"Kitsap County","Asotin County",10478.7489399977
"Kitsap County","Benton County",131088.011222447
"Kitsap County","Chelan County",429150.445840308
"Kitsap County","Clallam County",1030265.60214955
"Kitsap County","Clark County",247607.364392558
"Kitsap County","Columbia County",1140.02007202896
"Kitsap County","Cowlitz County",140697.064762596
"Kitsap County","Douglas County",32538.0893596089
"Kitsap County","Ferry County",10625.3967583148
"Kitsap County","Franklin County",35480.6251897842
"Kitsap County","Garfield County",691.876762207881
"Kitsap County","Grant County",141497.659053338
"Kitsap County","Grays Harbor County",470920.292323184
"Kitsap County","Island County",180444.848682815
"Kitsap County","Jefferson County",1066734.3072171
"Kitsap County","King County",12195709.197555
"Kitsap County","Kitsap County",155782510.15822
"Kitsap County","Kittitas County",503644.632305124
"Kitsap County","Klickitat County",9418.92944456974
"Kitsap County","Lewis County",290246.810208023
"Kitsap County","Lincoln County",13546.9459530861
"Kitsap County","Mason County",1901377.87332747
"Kitsap County","Okanogan County",84053.9524365864
"Kitsap County","Pacific County",95085.5033150792
