"county_origin","county_destination","n_scaled_visits_county"
"Kittitas County","Whatcom County",11952.980410991
"Kittitas County","Whitman County",4295.58735718854
"Kittitas County","Yakima County",519139.500526771
"Klickitat County","Adams County",1476.4422431745
"Klickitat County","Asotin County",830.616692366677
"Klickitat County","Benton County",33183.9113359713
"Klickitat County","Chelan County",1821.59347800856
"Klickitat County","Clallam County",624.140435835351
"Klickitat County","Clark County",30742.5508398443
"Klickitat County","Cowlitz County",4998.38371990626
"Klickitat County","Douglas County",577.002829533265
"Klickitat County","Ferry County",199.398692810458
"Klickitat County","Franklin County",7037.72288914598
"Klickitat County","Grant County",2063.74708949003
"Klickitat County","Grays Harbor County",1758.36736633959
"Klickitat County","Jefferson County",487.406564736164
"Klickitat County","King County",11657.8843175804
"Klickitat County","Kitsap County",2021.74332538117
"Klickitat County","Kittitas County",2822.84830566732
"Klickitat County","Klickitat County",749328.709844087
"Klickitat County","Lewis County",1633.66648222079
"Klickitat County","Lincoln County",294.251828110161
"Klickitat County","Mason County",653.626612344593
"Klickitat County","Okanogan County",872.236817608922
"Klickitat County","Pacific County",1949.21076328108
"Klickitat County","Pierce County",1996.81077917995
"Klickitat County","Skamania County",13721.6281032972
"Klickitat County","Snohomish County",8340.53640072082
"Klickitat County","Spokane County",6635.92653021796
"Klickitat County","Stevens County",620.234103216214
"Klickitat County","Thurston County",2679.62198140633
"Klickitat County","Wahkiakum County",296.919760479042
"Klickitat County","Walla Walla County",944.310906220364
"Klickitat County","Whatcom County",547.228951064327
"Klickitat County","Whitman County",2492.99735457788
"Klickitat County","Yakima County",88532.950923645
"Lewis County","Adams County",5112.42457772411
"Lewis County","Asotin County",883.148402815108
"Lewis County","Benton County",13402.0501099678
"Lewis County","Chelan County",15166.0130964934
"Lewis County","Clallam County",22179.4389628923
"Lewis County","Clark County",92302.5300937536
"Lewis County","Columbia County",716.609341149484
"Lewis County","Cowlitz County",439996.023034586
"Lewis County","Douglas County",3422.75588245778
"Lewis County","Ferry County",779.732125120196
"Lewis County","Franklin County",4811.08916488518
"Lewis County","Grant County",14340.156977921
"Lewis County","Grays Harbor County",109144.035496951
"Lewis County","Island County",3347.19512336438
"Lewis County","Jefferson County",7057.09192764957
"Lewis County","King County",309931.817756462
"Lewis County","Kitsap County",27105.5778923109
"Lewis County","Kittitas County",17380.9664384854
"Lewis County","Klickitat County",1378.30724355636
"Lewis County","Lewis County",6242368.72741042
"Lewis County","Lincoln County",1201.35242368462
"Lewis County","Mason County",45247.4949838972
"Lewis County","Okanogan County",5282.03836889375
"Lewis County","Pacific County",48194.4133600936
"Lewis County","Pend Oreille County",448.072512171405
"Lewis County","Pierce County",370459.216370878
"Lewis County","San Juan County",1739.65262074192
"Lewis County","Skagit County",13975.5633485198
"Lewis County","Skamania County",3365.22197202783
"Lewis County","Snohomish County",38985.6843678389
"Lewis County","Spokane County",25658.9239008924
"Lewis County","Stevens County",2690.43740463004
"Lewis County","Thurston County",1561501.72031683
"Lewis County","Wahkiakum County",3429.02284501947
"Lewis County","Walla Walla County",3381.93807976334
"Lewis County","Whatcom County",5177.66631838247
"Lewis County","Whitman County",5480.00246396199
"Lewis County","Yakima County",52637.6450946124
"Lincoln County","Adams County",23972.4047295152
"Lincoln County","Asotin County",1069.29605555354
"Lincoln County","Benton County",6708.62243481534
"Lincoln County","Chelan County",6527.68494432143
"Lincoln County","Clallam County",820.899356036152
"Lincoln County","Clark County",2663.03150220645
"Lincoln County","Columbia County",907.411502290813
"Lincoln County","Cowlitz County",717.688677674615
"Lincoln County","Douglas County",4788.31277944469
"Lincoln County","Ferry County",962.068970884434
"Lincoln County","Franklin County",4202.67034721032
"Lincoln County","Garfield County",1028.45349095916
"Lincoln County","Grant County",69429.5810597916
"Lincoln County","Grays Harbor County",712.750565741774
"Lincoln County","King County",19517.6575157467
"Lincoln County","Kitsap County",561.210386022136
"Lincoln County","Kittitas County",4399.95188675182
"Lincoln County","Klickitat County",430.790734824281
"Lincoln County","Lewis County",592.006070460672
"Lincoln County","Lincoln County",311917.118250933
"Lincoln County","Mason County",1186.4186830049
"Lincoln County","Okanogan County",13621.351188099
"Lincoln County","Pacific County",448.761065483094
"Lincoln County","Pend Oreille County",1549.19022158552
"Lincoln County","Pierce County",4224.45559265655
"Lincoln County","San Juan County",220.46394984326
"Lincoln County","Skagit County",1072.55789691375
"Lincoln County","Snohomish County",5581.52346409087
"Lincoln County","Spokane County",590617.041748936
"Lincoln County","Stevens County",10757.2124497158
"Lincoln County","Thurston County",1684.92510645011
"Lincoln County","Walla Walla County",1275.41150657301
"Lincoln County","Whatcom County",310.942760320895
"Lincoln County","Whitman County",3559.85372079932
"Lincoln County","Yakima County",5691.60246251709
"Mason County","Adams County",2821.81436222826
"Mason County","Asotin County",191.218548387097
"Mason County","Benton County",5999.36598928607
"Mason County","Chelan County",14666.2443033401
"Mason County","Clallam County",36392.1500859889
"Mason County","Clark County",11731.7254956049
"Mason County","Columbia County",267.918079096045
"Mason County","Cowlitz County",16575.2243843525
"Mason County","Douglas County",617.30560343744
"Mason County","Ferry County",189.490683229814
"Mason County","Franklin County",1145.67768545991
"Mason County","Grant County",8162.68641192001
"Mason County","Grays Harbor County",136427.516210657
"Mason County","Island County",6868.63203662842
"Mason County","Jefferson County",22506.133214069
"Mason County","King County",346368.13600645
"Mason County","Kitsap County",908574.200097895
"Mason County","Kittitas County",18446.5309397296
"Mason County","Klickitat County",379.386978334151
"Mason County","Lewis County",45970.5702653314
"Mason County","Lincoln County",325.744370652878
"Mason County","Mason County",3851477.65737641
"Mason County","Okanogan County",4754.10964204889
"Mason County","Pacific County",12609.6059106521
"Mason County","Pend Oreille County",220.516495028123
"Mason County","Pierce County",417247.78574835
"Mason County","San Juan County",654.587406633384
"Mason County","Skagit County",6864.15869097798
"Mason County","Snohomish County",42459.8354513246
"Mason County","Spokane County",9735.69951247189
"Mason County","Stevens County",517.566224256293
"Mason County","Thurston County",1358217.97045197
"Mason County","Wahkiakum County",748.001594130664
"Mason County","Walla Walla County",636.858187615311
"Mason County","Whatcom County",10134.8661623743
"Mason County","Whitman County",683.633947266479
"Mason County","Yakima County",13507.144978262
"Okanogan County","Adams County",3332.48984163073
"Okanogan County","Asotin County",1313.56537181102
"Okanogan County","Benton County",10592.901197097
"Okanogan County","Chelan County",161046.193490381
"Okanogan County","Clallam County",1605.02730935825
"Okanogan County","Clark County",2088.60970705584
"Okanogan County","Cowlitz County",2082.70051184756
"Okanogan County","Douglas County",72439.8763558973
"Okanogan County","Ferry County",19220.1260065132
"Okanogan County","Franklin County",2695.01961530667
"Okanogan County","Grant County",40822.9911265093
"Okanogan County","Grays Harbor County",1358.68916360058
"Okanogan County","Island County",842.847815071596
"Okanogan County","Jefferson County",148.142528735632
"Okanogan County","King County",48779.1413003239
"Okanogan County","Kitsap County",3714.21742401437
"Okanogan County","Kittitas County",10446.5284140956
"Okanogan County","Klickitat County",1016.09402994975
"Okanogan County","Lewis County",1205.1390209076
"Okanogan County","Lincoln County",4313.69320254347
"Okanogan County","Mason County",239.253337589301
"Okanogan County","Okanogan County",2712682.14832092
"Okanogan County","Pacific County",1105.51836614719
"Okanogan County","Pend Oreille County",493.594335916917
"Okanogan County","Pierce County",12619.6195162382
"Okanogan County","San Juan County",446.598998074771
"Okanogan County","Skagit County",11539.632215751
"Okanogan County","Skamania County",213.858407079646
"Okanogan County","Snohomish County",25876.5047896126
"Okanogan County","Spokane County",113157.206014122
"Okanogan County","Stevens County",10472.6068212791
"Okanogan County","Thurston County",4050.86314359141
"Okanogan County","Walla Walla County",1738.05562860285
"Okanogan County","Whatcom County",14398.9222783565
"Okanogan County","Whitman County",1213.35044296061
"Okanogan County","Yakima County",18050.7456233439
"Pacific County","Adams County",675.954887101443
"Pacific County","Asotin County",102.879271070615
"Pacific County","Benton County",3803.10933357144
"Pacific County","Chelan County",2964.07018854256
"Pacific County","Clallam County",5594.23003705094
"Pacific County","Clark County",39395.4004641862
"Pacific County","Cowlitz County",40196.9573608212
"Pacific County","Douglas County",874.11837523348
"Pacific County","Ferry County",194.31847133758
"Pacific County","Franklin County",444.313268749489
"Pacific County","Grant County",1075.26827044269
"Pacific County","Grays Harbor County",182161.221242747
"Pacific County","Island County",247.604209786459
"Pacific County","Jefferson County",492.63752759995
"Pacific County","King County",40799.6451109628
"Pacific County","Kitsap County",3850.37233725563
"Pacific County","Kittitas County",3710.87379076381
"Pacific County","Klickitat County",1762.40776110742
"Pacific County","Lewis County",100971.179563692
"Pacific County","Lincoln County",423.667386722271
"Pacific County","Mason County",11241.6327630059
"Pacific County","Okanogan County",992.880946725547
"Pacific County","Pacific County",1067357.46344132
"Pacific County","Pierce County",23501.6127610803
"Pacific County","San Juan County",1474.96764913257
"Pacific County","Skagit County",2965.40329038696
"Pacific County","Skamania County",230.164124019933
"Pacific County","Snohomish County",3329.3328674436
"Pacific County","Spokane County",5246.4864477912
"Pacific County","Stevens County",1520.05224008525
"Pacific County","Thurston County",107240.72711743
"Pacific County","Wahkiakum County",6225.96139008801
"Pacific County","Walla Walla County",224.027324317157
"Pacific County","Whatcom County",1819.86526288082
"Pacific County","Whitman County",1633.34495416777
"Pacific County","Yakima County",7168.71811332488
"Pend Oreille County","Adams County",5300.05915066783
"Pend Oreille County","Asotin County",1107.3786699118
"Pend Oreille County","Benton County",4846.89882135169
"Pend Oreille County","Chelan County",2974.7391132103
"Pend Oreille County","Clallam County",129.154070981211
"Pend Oreille County","Clark County",2235.1572670435
"Pend Oreille County","Cowlitz County",808.948542050857
"Pend Oreille County","Douglas County",1106.13095930356
"Pend Oreille County","Ferry County",1652.21895267571
"Pend Oreille County","Franklin County",2437.77416577423
"Pend Oreille County","Grant County",7486.78532224876
"Pend Oreille County","Grays Harbor County",1378.82605929204
"Pend Oreille County","Island County",518.031218441184
"Pend Oreille County","King County",13482.1832600742
"Pend Oreille County","Kitsap County",603.375461656151
"Pend Oreille County","Kittitas County",1247.5495914909
"Pend Oreille County","Klickitat County",540.998590560726
"Pend Oreille County","Lewis County",786.17761192502
"Pend Oreille County","Lincoln County",1673.41423944449
"Pend Oreille County","Okanogan County",1255.09186503836
"Pend Oreille County","Pacific County",1094.81494063277
"Pend Oreille County","Pend Oreille County",405014.480921106
"Pend Oreille County","Pierce County",5512.7202255685
"Pend Oreille County","Skagit County",1079.75884665616
"Pend Oreille County","Skamania County",115.626794258373
"Pend Oreille County","Snohomish County",2191.29988123133
"Pend Oreille County","Spokane County",531305.400589839
"Pend Oreille County","Stevens County",39748.4844468913
"Pend Oreille County","Thurston County",2108.69127201282
"Pend Oreille County","Walla Walla County",1031.22834896211
"Pend Oreille County","Whatcom County",2076.21908144832
"Pend Oreille County","Whitman County",993.683220142781
"Pend Oreille County","Yakima County",3498.07718166564
"Pierce County","Adams County",34890.4825827415
"Pierce County","Asotin County",3227.59594093019
"Pierce County","Benton County",131944.321729399
"Pierce County","Chelan County",239711.826978868
"Pierce County","Clallam County",186533.493871603
"Pierce County","Clark County",181018.399504364
"Pierce County","Columbia County",1515.41950732938
"Pierce County","Cowlitz County",134155.861327302
"Pierce County","Douglas County",32211.9416743188
"Pierce County","Ferry County",4665.91604804196
"Pierce County","Franklin County",37914.7238517668
"Pierce County","Garfield County",278.125
"Pierce County","Grant County",149288.781087881
"Pierce County","Grays Harbor County",464253.468504325
"Pierce County","Island County",60061.0933858914
"Pierce County","Jefferson County",94251.3366815473
"Pierce County","King County",19102409.9411061
"Pierce County","Kitsap County",1323149.84365358
"Pierce County","Kittitas County",376540.756983644
"Pierce County","Klickitat County",9493.73731141546
"Pierce County","Lewis County",411167.2325778
"Pierce County","Lincoln County",10357.6249141226
"Pierce County","Mason County",233694.8561408
"Pierce County","Okanogan County",34934.1215761993
"Pierce County","Pacific County",83444.4165655637
"Pierce County","Pend Oreille County",2341.06926720955
"Pierce County","Pierce County",86434211.5847516
"Pierce County","San Juan County",37997.9173607539
"Pierce County","Skagit County",147006.260644595
"Pierce County","Skamania County",3885.00215797417
"Pierce County","Snohomish County",853080.212639047
"Pierce County","Spokane County",239574.709570808
"Pierce County","Stevens County",19670.8664097471
"Pierce County","Thurston County",2972578.3624059
"Pierce County","Wahkiakum County",2342.02307833371
"Pierce County","Walla Walla County",32601.2118911993
"Pierce County","Whatcom County",192525.671870556
"Pierce County","Whitman County",42045.9740444064
"Pierce County","Yakima County",208397.441627656
"San Juan County","Benton County",300.059563269637
"San Juan County","Chelan County",828.20225908805
"San Juan County","Clallam County",545.267623351907
"San Juan County","Clark County",1198.56490912202
"San Juan County","Cowlitz County",679.676924630426
"San Juan County","Douglas County",112.875893437297
"San Juan County","Grant County",424.744552067191
"San Juan County","Grays Harbor County",293.342783478468
"San Juan County","Island County",2544.55167629556
"San Juan County","Jefferson County",298.70794929638
"San Juan County","King County",43392.5272389218
"San Juan County","Kitsap County",7396.43681624885
"San Juan County","Kittitas County",1348.16141926536
"San Juan County","Lewis County",590.586549118159
"San Juan County","Lincoln County",106.982885085575
"San Juan County","Mason County",115.465629053178
"San Juan County","Pacific County",269.208415008187
"San Juan County","Pierce County",2307.92553892632
"San Juan County","San Juan County",672822.413028958
"San Juan County","Skagit County",163581.464050641
"San Juan County","Snohomish County",19250.7521395337
"San Juan County","Spokane County",900.045670490977
"San Juan County","Stevens County",252.094622467352
"San Juan County","Thurston County",891.186086493066
"San Juan County","Walla Walla County",108.017777777778
"San Juan County","Whatcom County",31904.7250151758
"San Juan County","Whitman County",937.217843577496
"San Juan County","Yakima County",496.577554867092
"Skagit County","Adams County",3459.80348998383
"Skagit County","Asotin County",699.978825717076
"Skagit County","Benton County",12899.8278877331
"Skagit County","Chelan County",48361.5758939797
"Skagit County","Clallam County",20542.4679976394
"Skagit County","Clark County",13578.139265276
"Skagit County","Columbia County",231.318155528682
"Skagit County","Cowlitz County",11223.5350743873
"Skagit County","Douglas County",7210.88950017094
"Skagit County","Ferry County",4623.25980613535
"Skagit County","Franklin County",5373.16479241736
"Skagit County","Grant County",14539.8295750009
"Skagit County","Grays Harbor County",15087.3496981123
"Skagit County","Island County",372769.541600321
"Skagit County","Jefferson County",17100.8293248775
"Skagit County","King County",551824.726226939
"Skagit County","Kitsap County",19967.9351213462
"Skagit County","Kittitas County",33671.2805005652
"Skagit County","Klickitat County",978.932493552054
"Skagit County","Lewis County",17421.2119242772
"Skagit County","Lincoln County",1581.77193779816
"Skagit County","Mason County",4085.30802550223
"Skagit County","Okanogan County",41794.3040538924
"Skagit County","Pacific County",4968.71961643639
"Skagit County","Pend Oreille County",1115.08081508214
"Skagit County","Pierce County",58706.9674783721
"Skagit County","San Juan County",56047.765372014
"Skagit County","Skagit County",12022723.375834
"Skagit County","Snohomish County",1302777.62405482
"Skagit County","Spokane County",23116.3118162859
"Skagit County","Stevens County",1625.12491452718
"Skagit County","Thurston County",33929.9306609162
"Skagit County","Wahkiakum County",100.85393258427
"Skagit County","Walla Walla County",3838.77966181638
"Skagit County","Whatcom County",945310.654270929
"Skagit County","Whitman County",4937.60052402099
"Skagit County","Yakima County",25392.2498686706
"Skamania County","Adams County",553.013884238967
"Skamania County","Asotin County",217.599571734475
"Skamania County","Benton County",5446.53240390464
"Skamania County","Chelan County",1314.58314921333
"Skamania County","Clallam County",265.537532923617
"Skamania County","Clark County",471507.656872283
"Skamania County","Cowlitz County",9579.70320051622
"Skamania County","Douglas County",231.312916111851
"Skamania County","Franklin County",1308.31361409412
"Skamania County","Grant County",214.797802197802
"Skamania County","Grays Harbor County",1172.80679878741
"Skamania County","Jefferson County",155.657004830918
"Skamania County","King County",4795.78898107856
"Skamania County","Kitsap County",1677.06052089694
"Skamania County","Kittitas County",785.187719260189
"Skamania County","Klickitat County",61203.542201508
"Skamania County","Lewis County",1409.17766388369
"Skamania County","Lincoln County",214.501793277462
"Skamania County","Pacific County",7289.39653617102
"Skamania County","Pierce County",2230.9511700938
"Skamania County","San Juan County",440.92789968652
"Skamania County","Skamania County",262647.528503778
"Skamania County","Snohomish County",2020.03678379124
"Skamania County","Spokane County",2446.5383453212
"Skamania County","Stevens County",1911.11521482101
"Skamania County","Thurston County",2205.76517963073
"Skamania County","Wahkiakum County",205.836388724621
"Skamania County","Walla Walla County",1299.04712160397
"Skamania County","Whatcom County",549.876861302844
"Skamania County","Whitman County",146.824908424908
"Skamania County","Yakima County",3505.36825834393
"Snohomish County","Adams County",27857.8910885734
"Snohomish County","Asotin County",5618.02097792663
"Snohomish County","Benton County",102008.043140265
"Snohomish County","Chelan County",516102.623422688
"Snohomish County","Clallam County",115836.410924179
"Snohomish County","Clark County",86349.1515051753
"Snohomish County","Columbia County",482.030245353488
"Snohomish County","Cowlitz County",52841.6044813155
"Snohomish County","Douglas County",54037.0694404824
"Snohomish County","Ferry County",4413.86014334567
"Snohomish County","Franklin County",31140.5370462314
"Snohomish County","Garfield County",256.446932006633
"Snohomish County","Grant County",141666.953865314
"Snohomish County","Grays Harbor County",137170.238658643
"Snohomish County","Island County",348177.887212645
"Snohomish County","Jefferson County",44084.5764144807
"Snohomish County","King County",16670017.5813921
"Snohomish County","Kitsap County",275823.969388041
"Snohomish County","Kittitas County",284446.325038441
"Snohomish County","Klickitat County",6076.92138462511
"Snohomish County","Lewis County",112887.557269402
"Snohomish County","Lincoln County",9668.06460877566
"Snohomish County","Mason County",39110.4491447751
"Snohomish County","Okanogan County",85058.8762781631
"Snohomish County","Pacific County",36938.9283424766
"Snohomish County","Pend Oreille County",832.631351995685
"Snohomish County","Pierce County",630057.533268815
"Snohomish County","San Juan County",78957.0750951497
"Snohomish County","Skagit County",1518089.2142903
"Snohomish County","Skamania County",1791.25125844042
"Snohomish County","Snohomish County",76852628.8136424
"Snohomish County","Spokane County",200125.375773906
"Snohomish County","Stevens County",13313.623241943
"Snohomish County","Thurston County",203053.022493881
"Snohomish County","Wahkiakum County",983.552892311567
"Snohomish County","Walla Walla County",26085.9967559408
"Snohomish County","Whatcom County",577098.23170938
"Snohomish County","Whitman County",47382.2576106142
"Snohomish County","Yakima County",161828.098439661
"Spokane County","Adams County",185190.428551949
"Spokane County","Asotin County",51605.3616816271
"Spokane County","Benton County",266232.400483285
"Spokane County","Chelan County",147772.922081504
"Spokane County","Clallam County",19572.9743044044
"Spokane County","Clark County",62384.4054673022
"Spokane County","Columbia County",5386.45327143246
"Spokane County","Cowlitz County",13507.6116979064
"Spokane County","Douglas County",42471.7763280427
"Spokane County","Ferry County",14520.0357518198
"Spokane County","Franklin County",126580.814891903
"Spokane County","Garfield County",4460.77494037876
"Spokane County","Grant County",233578.81991959
"Spokane County","Grays Harbor County",34157.6687716527
"Spokane County","Island County",18740.0725452226
"Spokane County","Jefferson County",6734.99955352274
"Spokane County","King County",1104224.77934625
"Spokane County","Kitsap County",45288.4516635023
"Spokane County","Kittitas County",175224.495456127
"Spokane County","Klickitat County",4091.73303233567
"Spokane County","Lewis County",24126.1580328425
"Spokane County","Lincoln County",84887.2964674758
"Spokane County","Mason County",6283.82129105867
"Spokane County","Okanogan County",79015.491905311
"Spokane County","Pacific County",11885.853399976
"Spokane County","Pend Oreille County",97219.8356140832
"Spokane County","Pierce County",189174.968181743
"Spokane County","San Juan County",8384.13427073376
"Spokane County","Skagit County",39609.1087059925
"Spokane County","Skamania County",1814.44063545809
"Spokane County","Snohomish County",171847.532018879
"Spokane County","Spokane County",53360990.3107495
"Spokane County","Stevens County",362886.289815511
"Spokane County","Thurston County",67514.2101444815
"Spokane County","Wahkiakum County",542.34772829942
"Spokane County","Walla Walla County",72439.9073102996
"Spokane County","Whatcom County",57622.3308955657
"Spokane County","Whitman County",136067.644910671
"Spokane County","Yakima County",166576.465081562
"Stevens County","Adams County",11257.7494000214
"Stevens County","Asotin County",4743.83463894185
"Stevens County","Benton County",16298.5984096497
"Stevens County","Chelan County",7079.9330015184
"Stevens County","Clallam County",1980.85714207103
"Stevens County","Clark County",5991.43478536053
"Stevens County","Columbia County",279.649122807018
"Stevens County","Cowlitz County",2740.39056134203
"Stevens County","Douglas County",2267.09581072838
"Stevens County","Ferry County",50588.5320410974
"Stevens County","Franklin County",6160.2216774261
"Stevens County","Grant County",15283.634114687
"Stevens County","Grays Harbor County",5361.08140581427
"Stevens County","Island County",2403.72064953988
"Stevens County","Jefferson County",467.914216704496
"Stevens County","King County",45853.6937682546
"Stevens County","Kitsap County",2483.46191917353
"Stevens County","Kittitas County",10934.4003919191
"Stevens County","Klickitat County",943.3767325189
"Stevens County","Lewis County",2930.61285160437
"Stevens County","Lincoln County",17549.5280009746
"Stevens County","Mason County",673.765336182643
"Stevens County","Okanogan County",13318.3845876114
"Stevens County","Pacific County",1816.71602362944
"Stevens County","Pend Oreille County",13534.0201737285
"Stevens County","Pierce County",7878.0917539659
"Stevens County","San Juan County",240.027303754266
"Stevens County","Skagit County",1944.3219812181
"Stevens County","Skamania County",679.760193021597
"Stevens County","Snohomish County",12253.071425114
"Stevens County","Spokane County",1721301.19862824
"Stevens County","Stevens County",2186326.07103272
"Stevens County","Thurston County",4778.9666889448
"Stevens County","Walla Walla County",3339.17439382202
"Stevens County","Whatcom County",2533.62754907132
"Stevens County","Whitman County",8502.80770903796
"Stevens County","Yakima County",8872.78426628938
"Thurston County","Adams County",9043.66610136059
"Thurston County","Asotin County",2348.82746408415
"Thurston County","Benton County",38412.5850184427
"Thurston County","Chelan County",60344.8147322614
"Thurston County","Clallam County",58699.8595485481
"Thurston County","Clark County",98859.1245499357
"Thurston County","Columbia County",783.555330634278
"Thurston County","Cowlitz County",103123.397610984
"Thurston County","Douglas County",6743.32876648949
"Thurston County","Ferry County",1851.74599813717
"Thurston County","Franklin County",11729.6812978766
"Thurston County","Garfield County",247.222222222222
"Thurston County","Grant County",29030.885544161
"Thurston County","Grays Harbor County",376061.050007756
"Thurston County","Island County",15157.8074920955
"Thurston County","Jefferson County",32456.7650972332
"Thurston County","King County",1796699.63537889
"Thurston County","Kitsap County",110289.991714879
"Thurston County","Kittitas County",80033.8369266271
"Thurston County","Klickitat County",2970.91994295033
"Thurston County","Lewis County",1212915.69177974
"Thurston County","Lincoln County",2358.52629926607
"Thurston County","Mason County",367416.068775068
"Thurston County","Okanogan County",11149.3508162206
"Thurston County","Pacific County",56385.5645391523
"Thurston County","Pend Oreille County",1010.23067684969
"Thurston County","Pierce County",3026673.29048082
"Thurston County","San Juan County",10135.356766064
"Thurston County","Skagit County",36821.9339877757
"Thurston County","Skamania County",2079.42596093628
"Thurston County","Snohomish County",150893.06839073
"Thurston County","Spokane County",84822.4199118286
"Thurston County","Stevens County",4123.85614238407
"Thurston County","Thurston County",28141041.6454961
"Thurston County","Wahkiakum County",2109.10455178662
"Thurston County","Walla Walla County",9809.71437517091
"Thurston County","Whatcom County",57204.936152841
"Thurston County","Whitman County",15032.9372400208
"Thurston County","Yakima County",67791.6631792549
"Wahkiakum County","Benton County",1210.12892061767
"Wahkiakum County","Chelan County",238.187531557219
"Wahkiakum County","Clallam County",1438.87903385603
"Wahkiakum County","Clark County",15673.641659334
"Wahkiakum County","Cowlitz County",185266.042081955
"Wahkiakum County","Douglas County",346.336376483332
"Wahkiakum County","Franklin County",430.99157848401
"Wahkiakum County","Grant County",109.412818359922
"Wahkiakum County","Grays Harbor County",802.725387023967
"Wahkiakum County","Island County",641.750720695543
"Wahkiakum County","Jefferson County",449.054661460552
"Wahkiakum County","King County",3442.31266143916
"Wahkiakum County","Kitsap County",1380.6835487189
"Wahkiakum County","Kittitas County",115.925030229746
"Wahkiakum County","Klickitat County",260.377358490566
"Wahkiakum County","Lewis County",8990.44215964112
"Wahkiakum County","Lincoln County",105.182692307692
"Wahkiakum County","Mason County",109.951420337587
"Wahkiakum County","Pacific County",17547.9134857312
"Wahkiakum County","Pierce County",1107.41574869685
"Wahkiakum County","Skagit County",815.908885881822
"Wahkiakum County","Skamania County",456.886068304696
"Wahkiakum County","Snohomish County",541.637069111546
"Wahkiakum County","Spokane County",268.267534176311
"Wahkiakum County","Thurston County",2542.2770929866
"Wahkiakum County","Wahkiakum County",116729.106516991
"Wahkiakum County","Whitman County",233.85764294049
"Wahkiakum County","Yakima County",143.540552138464
"Walla Walla County","Adams County",15883.4261058873
"Walla Walla County","Asotin County",12485.0948911866
"Walla Walla County","Benton County",391488.10226733
"Walla Walla County","Chelan County",14902.9253889143
"Walla Walla County","Clallam County",643.199195760399
"Walla Walla County","Clark County",6667.95618529702
"Walla Walla County","Columbia County",45201.5427266044
"Walla Walla County","Cowlitz County",1132.35044549768
"Walla Walla County","Douglas County",3596.96199645806
"Walla Walla County","Ferry County",964.029234187932
"Walla Walla County","Franklin County",264488.575552619
"Walla Walla County","Garfield County",2607.73822147019
"Walla Walla County","Grant County",11888.587885316
"Walla Walla County","Grays Harbor County",3996.8602712167
"Walla Walla County","Island County",849.721669164079
"Walla Walla County","Jefferson County",462.408968630183
"Walla Walla County","King County",101776.422954055
"Walla Walla County","Kitsap County",3166.71495757828
"Walla Walla County","Kittitas County",13514.2033475583
"Walla Walla County","Klickitat County",1332.25848990446
"Walla Walla County","Lewis County",2907.72711745668
"Walla Walla County","Lincoln County",1522.9828545796
"Walla Walla County","Mason County",349.780956755693
"Walla Walla County","Okanogan County",3799.02750431702
"Walla Walla County","Pacific County",1385.42280598706
"Walla Walla County","Pend Oreille County",230.188094746234
"Walla Walla County","Pierce County",13230.1445949484
"Walla Walla County","San Juan County",226.135048231511
"Walla Walla County","Skagit County",4055.56345063954
"Walla Walla County","Skamania County",114.260047281324
"Walla Walla County","Snohomish County",11792.1574177767
"Walla Walla County","Spokane County",57107.2620857935
"Walla Walla County","Stevens County",1646.03871465791
"Walla Walla County","Thurston County",3038.67502019521
"Walla Walla County","Walla Walla County",4460079.03264564
"Walla Walla County","Whatcom County",2143.69936172
"Walla Walla County","Whitman County",6574.84820396445
"Walla Walla County","Yakima County",31520.9326523583
"Whatcom County","Adams County",3793.61996302089
"Whatcom County","Asotin County",2144.72628013473
"Whatcom County","Benton County",23479.63299156
"Whatcom County","Chelan County",52503.9322453801
"Whatcom County","Clallam County",24939.6289602413
"Whatcom County","Clark County",26160.4092953899
"Whatcom County","Cowlitz County",8966.23420127617
"Whatcom County","Douglas County",5923.84766317432
"Whatcom County","Ferry County",236.863354037267
"Whatcom County","Franklin County",3190.93314001656
"Whatcom County","Grant County",21925.4659737166
"Whatcom County","Grays Harbor County",21473.1562543096
"Whatcom County","Island County",70701.7425482033
"Whatcom County","Jefferson County",21164.5073243489
"Whatcom County","King County",755456.701006089
"Whatcom County","Kitsap County",43133.9943021549
"Whatcom County","Kittitas County",48503.444217242
"Whatcom County","Klickitat County",2322.76260350751
"Whatcom County","Lewis County",21908.9159105423
"Whatcom County","Lincoln County",1076.37711198533
"Whatcom County","Mason County",4152.14856428002
"Whatcom County","Okanogan County",28651.1038240909
"Whatcom County","Pacific County",6980.91865689433
"Whatcom County","Pend Oreille County",602.185775321048
"Whatcom County","Pierce County",94691.5099984332
"Whatcom County","San Juan County",45168.920367222
"Whatcom County","Skagit County",931395.972184645
"Whatcom County","Skamania County",462.595172729822
"Whatcom County","Snohomish County",590417.446213985
"Whatcom County","Spokane County",55908.9490674009
"Whatcom County","Stevens County",2531.65782316405
"Whatcom County","Thurston County",41299.0344441601
"Whatcom County","Walla Walla County",2676.19925185544
"Whatcom County","Whatcom County",21626019.7531261
"Whatcom County","Whitman County",6071.74928613377
"Whatcom County","Yakima County",32508.8493775637
"Whitman County","Adams County",12039.0262417094
"Whitman County","Asotin County",50276.6709052159
"Whitman County","Benton County",43433.1332636939
"Whitman County","Chelan County",15995.2190879792
"Whitman County","Clallam County",640.343580001219
"Whitman County","Clark County",20091.9797988544
"Whitman County","Columbia County",2252.54486438375
"Whitman County","Cowlitz County",4660.8406588571
