"","label","time","subgroup"
"262","leaf_261","100.650322013855","4"
"263","leaf_262","100.635086719098","1"
"264","leaf_263","100.614810775014","4"
"265","leaf_264","100.587864813718","2"
"266","leaf_265","100.52638430915","3"
"267","leaf_266","100.448714872561","3"
"268","leaf_267","100.437808524007","2"
"269","leaf_268","100.32942332374","2"
"270","leaf_269","100.306691627428","3"
"271","leaf_270","100.277527186458","2"
"272","leaf_271","100.274138651558","0"
"273","leaf_272","100.151060471007","0"
"274","leaf_273","100.12740659085","4"
"275","leaf_274","100.107651828163","1"
"276","leaf_275","100.074513946473","0"
"277","leaf_276","100.025270667476","1"
"278","leaf_277","100.017543121543","2"
"279","leaf_278","99.9962743661904","2"
"280","leaf_279","99.9616405367763","3"
"281","leaf_280","99.8329838253139","2"
"282","leaf_281","99.814103283999","2"
"283","leaf_282","99.8006662133222","4"
"284","leaf_283","99.7930947512002","2"
"285","leaf_284","99.7746442577474","0"
"286","leaf_285","99.7695158544292","3"
"287","leaf_286","99.6886160951984","0"
"288","leaf_287","99.6701906728621","2"
"289","leaf_288","99.6174109020398","2"
"290","leaf_289","99.6021286023383","2"
"291","leaf_290","99.5746135185038","2"
"292","leaf_291","99.5716488780824","4"
"293","leaf_292","99.5600548166888","2"
"294","leaf_293","99.528686378374","3"
"295","leaf_294","99.5263567883165","2"
"296","leaf_295","99.4721823224668","0"
"297","leaf_296","99.419573415235","4"
"298","leaf_297","99.4058940208","3"
"299","leaf_298","99.3835697734209","4"
"300","leaf_299","99.3287598862538","2"
"301","leaf_300","99.3186937511226","2"
"302","leaf_301","99.2908539027312","1"
"303","leaf_302","99.2084105570605","3"
"304","leaf_303","99.132259223758","2"
"305","leaf_304","99.0727923085554","3"
"306","leaf_305","99.0716138903319","2"
"307","leaf_306","99.0534895268255","2"
"308","leaf_307","99.0133905662395","3"
"309","leaf_308","98.9918541559159","3"
"310","leaf_309","98.9532644855898","4"
"311","leaf_310","98.9384230550736","3"
"312","leaf_311","98.8873477545129","4"
"313","leaf_312","98.8721171777052","3"
"314","leaf_313","98.8562929331356","3"
"315","leaf_314","98.8339896864251","3"
"316","leaf_315","98.7769266816903","4"
"317","leaf_316","98.7229176585771","1"
"318","leaf_317","98.7166140335541","0"
"319","leaf_318","98.6891192091356","2"
"320","leaf_319","98.6807779548552","1"
"321","leaf_320","98.6231542592876","1"
"322","leaf_321","98.6125915100357","2"
"323","leaf_322","98.5624918702113","2"
"324","leaf_323","98.5548486486185","1"
"325","leaf_324","98.5527797003966","3"
"326","leaf_325","98.5509207107476","2"
"327","leaf_326","98.5120470760511","2"
"328","leaf_327","98.5022297665908","3"
"329","leaf_328","98.5006567161154","2"
"330","leaf_329","98.4672912573349","2"
"331","leaf_330","98.4275068962003","2"
"332","leaf_331","98.3882807899805","0"
"333","leaf_332","98.3857000196627","1"
"334","leaf_333","98.3808141256923","0"
"335","leaf_334","98.3795058244222","2"
"336","leaf_335","98.3550281250192","2"
"337","leaf_336","98.3536152943689","4"
"338","leaf_337","98.2606203489829","2"
"339","leaf_338","98.2330194488442","2"
"340","leaf_339","98.2162727811844","2"
"341","leaf_340","98.2069652939928","1"
"342","leaf_341","98.1755723891857","2"
"343","leaf_342","98.1340636227931","4"
"344","leaf_343","98.1208309160519","3"
"345","leaf_344","98.0789815772112","2"
"346","leaf_345","98.0484578645116","2"
