period,i_imput,n_pairs,n_west_before_east,prop_west_before_east,lower_prop,upper_prop
Wave 6,831,485354,310219,0.6391602830099268,0.6378070761852799,0.6405112853328367
Wave 7,831,31585,16609,0.5258508785816052,0.5203254679152118,0.5313699838226658
Wave 4,832,10487,7311,0.6971488509583293,0.6882356518366982,0.7059168864694806
Wave 5,832,12573,6866,0.5460908295553965,0.5373357189816974,0.5548176556049406
Wave 6,832,485215,310741,0.6404191956143153,0.6390668161521449,0.6417693499929659
Wave 7,832,31511,16642,0.5281330329091428,0.5226021996588383,0.5336569879408554
Wave 4,833,10487,7288,0.6949556593878135,0.6860253871981592,0.7037423844169035
Wave 5,833,12553,6865,0.5468812236118856,0.5381201479962162,0.555613483716181
Wave 6,833,485310,314162,0.6473429354433249,0.6459964868602045,0.6486870496787572
Wave 7,833,31643,16587,0.5241917643712669,0.5186707228957743,0.5297069159375308
Wave 4,834,10473,7289,0.6959801394060918,0.6870517728440633,0.7047640103939711
Wave 5,834,12563,6860,0.5460479184908064,0.537289247485934,0.5547783087682723
Wave 6,834,485432,309010,0.6365670165955273,0.635211846645452,0.6379200234752858
Wave 7,834,31660,16973,0.5361023373341756,0.5305892580007622,0.5416066316101299
Wave 4,835,10490,7350,0.7006673021925643,0.69178327622123,0.7094036135686435
Wave 5,835,12566,6860,0.5459175553079739,0.5371597656215861,0.554647151079595
Wave 6,835,485263,309629,0.6380643073961955,0.6367100924630845,0.6394163347802163
Wave 7,835,31695,16558,0.5224167849818583,0.5168995933245984,0.5279285278482496
Wave 4,836,10491,7331,0.6987894385663902,0.6898908851329885,0.7075416751233059
Wave 5,836,12567,6796,0.5407814116336437,0.5320177378053945,0.5495200472978727
Wave 6,836,485288,311706,0.6423113697433277,0.6409606463377058,0.6436598384193732
Wave 7,836,31629,16731,0.528976572133169,0.5234565292964786,0.5344895569781714
Wave 4,837,10488,7309,0.6968916857360793,0.6879769030982839,0.7056615081603784
Wave 5,837,12565,6850,0.5451651412654198,0.5364060293365704,0.5538965190765149
Wave 6,837,485489,310361,0.6392750402171831,0.6379221145147034,0.6406257602136284
Wave 7,837,31607,16786,0.5310848862593729,0.5255640574790696,0.536598138231111
Wave 4,838,10480,7287,0.695324427480916,0.68639398933505,0.7041109503915158
Wave 5,838,12565,6875,0.5471547950656586,0.5383982962634275,0.5558823379340346
Wave 6,838,485543,312157,0.6429028942853671,0.6415530166016907,0.6442505090564498
Wave 7,838,31606,16669,0.5273998607859267,0.5218770138354133,0.5329160289338255
Wave 4,839,10492,7296,0.695386961494472,0.6864621834215374,0.704167943247471
Wave 5,839,12574,6805,0.5411961189756641,0.5324353674138059,0.5499315918601085
Wave 6,839,485227,313272,0.6456194729477132,0.644271436845275,0.6469652016143785
Wave 7,839,31546,16895,0.5355671083497116,0.5300436822246076,0.5410818483429828
Wave 4,840,10484,7284,0.6947729874093858,0.6858400092910297,0.7035625118663896
Wave 5,840,12572,6861,0.5457365574292078,0.5369806345257069,0.5544644109859292
Wave 6,840,485500,314345,0.6474665293511843,0.646120450967266,0.648810272343833
Wave 7,840,31692,16490,0.5203205856367538,0.5148023997589871,0.5258338317758581
Wave 4,841,10483,7282,0.6946484784889821,0.6857141074993172,0.7034394739009684
Wave 5,841,12566,6904,0.5494190673245265,0.5406660633223442,0.5581417273496916
Wave 6,841,485470,308933,0.6363585803448205,0.6350032988297301,0.6377117022603138
Wave 7,841,31626,16806,0.5313982166571808,0.5258792301837113,0.5369095545521165
Wave 4,842,10482,7298,0.696241175348216,0.6873187263689667,0.7050190606240524
Wave 5,842,12561,6828,0.5435872940052544,0.5348248064939378,0.5523230077864081
Wave 6,842,485134,308858,0.6366447208400153,0.635289195578096,0.6379980804708472
Wave 7,842,31597,16988,0.5376459790486439,0.5321284570592619,0.5431543220592936
Wave 4,843,10495,7294,0.6949976179132921,0.6860711189147557,0.7037806485261535
Wave 5,843,12563,6864,0.546366313778556,0.5376080614964611,0.5550960897803363
Wave 6,843,485160,310706,0.6404196553714239,0.6390671995093475,0.641769885890354
Wave 7,843,31619,16820,0.5319586324678199,0.5264393568184574,0.5374701212944776
Wave 4,844,10493,7271,0.6929381492423521,0.6839949709398944,0.701739348716419
Wave 5,844,12559,6814,0.5425591209491202,0.5337946934280289,0.5512974021508147
Wave 6,844,485281,311848,0.6426132488187256,0.641262765725235,0.6439614723668498
Wave 7,844,31576,16689,0.528534329870788,0.5230094136354525,0.5340522841536911
Wave 4,845,10483,7280,0.6944576934083755,0.6855218509994679,0.7032503009042015
Wave 5,845,12572,6819,0.5423958001909004,0.5336357380341576,0.5511298433537724
Wave 6,845,485154,311826,0.6427361209018168,0.6413855627428819,0.6440844169762663
Wave 7,845,31634,16793,0.5308528798128596,0.525334285288668,0.5363639605067353
Wave 4,846,10478,7294,0.6961252147356366,0.6872001365656046,0.7049057594266792
Wave 5,846,12584,6867,0.5456929434202161,0.5369411641411206,0.5544167069140207
Wave 6,846,485108,311701,0.6425393932897416,0.6411886077835927,0.6438879196150736
Wave 7,846,31568,16604,0.5259756715661429,0.520448824595757,0.5314961792555736
Wave 4,847,10472,7312,0.6982429335370511,0.689331879989465,0.7070078075039186
Wave 5,847,12581,6860,0.5452666719656625,0.5365132938839586,0.5539922890012224
Wave 6,847,485284,309689,0.6381603349791051,0.6368062262815465,0.6395122547007407
Wave 7,847,31571,16687,0.5285546862627094,0.5230293414223174,0.5340730630791444
Wave 4,848,10504,7333,0.6981150038080731,0.6892167060572952,0.7068676624832744
Wave 5,848,12574,6834,0.5435024654048035,0.5347444313420996,0.5522338055268349
Wave 6,848,485527,311945,0.6424874414811123,0.6411371968373735,0.643835429717146
Wave 7,848,31628,16884,0.5338307828506387,0.528313427333088,0.5393398977329117
Wave 4,849,10465,7207,0.6886765408504539,0.6796891339879939,0.6975247354003428
Wave 5,849,12560,6889,0.5484872611464968,0.5397308379833748,0.5572138982489585
Wave 6,849,485252,311463,0.6418582509706297,0.6405071031108798,0.6432071511135286
Wave 7,849,31609,16333,0.5167199215413332,0.5111934401511771,0.5222423277961364
Wave 4,850,10491,7252,0.69125917453055,0.6823023893134875,0.7000751906880132
Wave 5,850,12563,6865,0.5464459126004935,0.5376877655599871,0.5551755344724332
Wave 6,850,485408,312796,0.6443981145757796,0.643049298702013,0.645744643221853
Wave 7,850,31548,16425,0.5206352225180677,0.5151045208745517,0.5261608850108714
Wave 4,851,10482,7272,0.6937607326846021,0.6848190980756,0.7025596325937461
Wave 5,851,12597,6845,0.5433833452409303,0.5346332113919486,0.5521069069468105
Wave 6,851,485309,311922,0.642728653290996,0.6413783049677612,0.6440767403708066
Wave 7,851,31590,16706,0.5288382399493511,0.5233147077418563,0.5343547391765022
Wave 4,852,10472,7280,0.6951871657754011,0.6862522084192372,0.7039781990077412
Wave 5,852,12567,6875,0.5470677170366833,0.5383118018668829,0.555794734354846
Wave 6,852,485262,310493,0.6398461037542605,0.6384933236561788,0.6411966680653398
Wave 7,852,31617,16772,0.5304741120283392,0.5249538186559738,0.5359869798197917
Wave 4,853,10492,7308,0.6965306900495616,0.6876148081301742,0.7053019330900056
Wave 5,853,12579,6907,0.5490897527625408,0.5403408315388313,0.5578085634336999
Wave 6,853,485445,309468,0.6374934338596545,0.6361390173904459,0.6388456726425539
Wave 7,853,31670,16551,0.5226081465108936,0.5170888423285653,0.5281219510446994
Wave 4,854,10491,7287,0.694595367457821,0.6856640385672172,0.7033834694852894
Wave 5,854,12579,6892,0.5478972891326814,0.5391467039160691,0.5566184952583679
Wave 6,854,485108,309622,0.6382537496804835,0.6368994698480964,0.63960583826181
Wave 7,854,31644,16562,0.5233851599039312,0.5178638809140016,0.5289007455480469
Wave 4,855,10474,7200,0.687416459805232,0.6784236400575292,0.6962711168854867
Wave 5,855,12582,6878,0.5466539500874265,0.5379027331421593,0.555376557444696
Wave 6,855,484948,307404,0.6338906439453302,0.6325327019652772,0.6352464631310444
Wave 7,855,31637,16603,0.5247969150045833,0.5192756016243911,0.5303121899935147
Wave 4,856,10471,7288,0.6960175723426607,0.6870886334233007,0.7048019603929788
Wave 5,856,12587,6860,0.545006752999126,0.5362551418800259,0.5537307756636389
Wave 6,856,485366,309812,0.6383059381992147,0.6369520607551018,0.6396576247307038
Wave 7,856,31609,16702,0.5283938118890189,0.5228717189755164,0.5339089843767184
Wave 4,857,10475,7293,0.6962291169451074,0.6873035538775436,0.7050100283762449
Wave 5,857,12585,6783,0.5389749702026222,0.5302156310691607,0.5477104145790528
Wave 6,857,485594,309070,0.6364782101920534,0.6351231964711298,0.6378310629707672
Wave 7,857,31601,16706,0.5286541565140344,0.5231314945652337,0.5341698328122875
Wave 4,858,10505,7334,0.6981437410756782,0.6892460989455549,0.7068957368816563
Wave 5,858,12554,6823,0.5434921140672295,0.5347270536343959,0.5522304443112004
Wave 6,858,485037,310858,0.6408954368429625,0.6395431979832108,0.6422454422525354
Wave 7,858,31667,17167,0.5421100830517573,0.5366020747439216,0.547607846631778
Wave 4,859,10457,7325,0.7004877115807593,0.6915880501876068,0.7092393238874946
Wave 5,859,12573,6876,0.5468861846814602,0.5381321276865145,0.5556114690477596
Wave 6,859,485337,310946,0.6406805992537145,0.6393286033854958,0.642030366456512
Wave 7,859,31615,16671,0.5273129843428752,0.52179088430982,0.5328284286476492
Wave 4,860,10492,7338,0.6993900114372855,0.6904966518429074,0.7081366256799682
Wave 5,860,12556,6888,0.5485823510672189,0.53982465786284906,0.5573101902676276
Wave 6,860,485242,311180,0.6412882644123963,0.6399366336611039,0.6426376564326126
Wave 7,860,31579,16404,0.5194591342347763,0.5139307796458413,0.5249827415476508
Wave 4,861,10475,7291,0.6960381861575179,0.6871111352061686,0.7048207263561878
Wave 5,861,12555,6818,0.5430505774591796,0.534285333181865,0.5517893650362216
Wave 6,861,485272,309063,0.6368861174763844,0.6355309764956797,0.6382390896171335
Wave 7,861,31650,16965,0.5360189573459716,0.5305049477886205,0.5415241993627444
Wave 4,862,10478,7286,0.6953617102500477,0.6864306976952844,0.7041487525338282
Wave 5,862,12547,6792,0.5413246194309397,0.5325545397634336,0.5500692868938533
Wave 6,862,485428,310938,0.6405440147663505,0.6391920343141346,0.641893769134605
Wave 7,862,31477,16316,0.5183467293579439,0.5128090676574253,0.5238799006442386
Wave 4,863,10485,7224,0.6889842632331903,0.6800078292838411,0.6978215242118188
Wave 5,863,12573,6901,0.5488745724966198,0.5401232474655111,0.5575959046333918
Wave 6,863,485374,312450,0.6437304017108456,0.6423809786118638,0.6450775479997213
Wave 7,863,31558,16626,0.5268394701818874,0.521312143226424,0.5323602449690463
Wave 4,864,10493,7247,0.6906509101305632,0.6816904070191592,0.6994711190886859
Wave 5,864,12584,6896,0.5479974570883662,0.5392487585923262,0.5567167267707989
Wave 6,864,485271,313428,0.6458824038526926,0.6445346523136347,0.647227843999043
Wave 7,864,31537,16447,0.5215144116434665,0.5159830443446605,0.5270405232562766
Wave 4,865,10495,7294,0.6949976179132921,0.6860711189147557,0.7037806485261535
Wave 5,865,12551,6865,0.5469683690542586,0.5382067081786361,0.5557011562431085
Wave 6,865,485315,310137,0.6390426836178564,0.6376893274410826,0.6403938369788875
Wave 7,865,31600,16906,0.535,0.5294809388291575,0.540510528164988
Wave 4,866,10496,7332,0.6985518292682927,0.6896535442257857,0.7073040422810475
Wave 5,866,12569,6842,0.5443551595194526,0.5355964260437598,0.5530866649580437
Wave 6,866,485219,311928,0.6428602342447431,0.6415098697789643,0.644208334962359
Wave 7,866,31662,17150,0.5416587707662182,0.5361499630580416,0.5471574419434592
Wave 4,867,10478,7321,0.698702042374499,0.6897972046940496,0.7074604456924545
Wave 5,867,12561,6769,0.5388902157471539,0.5301223759237741,0.5476341671306995
Wave 6,867,485063,311136,0.6414342054537245,0.6400824448332838,0.6427837242031724
Wave 7,867,31653,16674,0.5267747132973178,0.5212556844030622,0.5322872254753592
Wave 4,868,10493,7357,0.70113408939292865,0.6922550952109763,0.7098650674411775
Wave 5,868,12572,6876,0.5469296850143175,0.5381753360906176,0.555655232318198
Wave 6,868,485288,311599,0.6420908821153625,0.6407399764321828,0.643439536562526
Wave 7,868,31593,16666,0.5275219194125281,0.5219979916294134,0.5330391358765131
Wave 4,869,10492,7346,0.7001524971406786,0.691265211828166,0.7088924753569943
Wave 5,869,12560,6840,0.5445859872611465,0.5358243874741321,0.5533201976583785
Wave 6,869,485134,312950,0.6450795038071956,0.6437308809398362,0.64642582735469
Wave 7,869,31631,16568,0.5237899528943125,0.5182676970768193,0.5293064144310197
Wave 4,870,10494,7184,0.6845816657137412,0.6755768485587618,0.6934506717051617
Wave 5,870,12541,6801,0.5423012518937884,0.5335301959219169,0.5510462826003972
Wave 6,870,485379,309661,0.6379777452258957,0.636623623123191,0.6393296816737899
Wave 7,870,31542,16384,0.5194344049204236,0.5139027909039416,0.5249612721249084
Wave 4,871,10479,7242,0.6910964786716289,0.6821332720182854,0.6999188746843834
Wave 5,871,12585,6912,0.5492252681764005,0.5404786374565852,0.5579417196412693
Wave 6,871,485097,311336,0.6418015365998965,0.6404501257921281,0.6431506998713222
Wave 7,871,31640,16761,0.529740834386852,0.5242221566190178,0.5352522705271515
Wave 4,872,10491,7271,0.6930702506910685,0.6841272173530962,0.7018711807506788
Wave 5,872,12552,6869,0.5472434671765456,0.5384825280447455,0.5559753658171376
Wave 6,872,485544,309970,0.6383973440100176,0.6370437884489203,0.6397487080144517
Wave 7,872,31517,16653,0.5283815083922963,0.5228513282849706,0.5339047508536627
Wave 4,873,10486,7328,0.6988365439633798,0.6899362141216695,0.7075904522749589
Wave 5,873,12574,6831,0.5432638778431684,0.5345055539460412,0.5519956542065244
Wave 6,873,485351,312123,0.6430871678434782,0.641737176025754,0.6444348929337047
Wave 7,873,31628,17050,0.5390792968255975,0.5335655299282986,0.544583544612916
Wave 4,874,10495,7289,0.6945212005717009,0.6855910244193123,0.7033082591963252
Wave 5,874,12565,6845,0.544767210505372,0.5360075927658343,0.5534993384896358
Wave 6,874,485246,312389,0.6437744978835477,0.6424249334269548,0.6451217842304715
Wave 7,874,31616,16483,0.5213499493927125,0.5158254616421442,0.5268692346826859
Wave 4,875,10478,7293,0.6960297766749379,0.6871039551407767,0.7048111351315254
Wave 5,875,12567,6831,0.5435664836476486,0.53480607481293585,0.5523001443374209
Wave 6,875,485234,312669,0.6443674598235078,0.643018375975675,0.6457142561089348
Wave 7,875,31688,16963,0.5353130522595304,0.5298018916621066,0.5408156274679022
Wave 4,876,10478,7325,0.6990837946172934,0.6901819834350131,0.7078388898172073
Wave 5,876,12562,6855,0.5456933609297883,0.5369338772013393,0.554424779455443
Wave 6,876,485264,312469,0.6439154769362656,0.6425660555825514,0.6452626180309577
Wave 7,876,31628,16915,0.5348109270266852,0.529294195215901,0.540319179451528
Wave 4,877,10481,7283,0.6948764430874916,0.6859429691991836,0.7036663458658433
Wave 5,877,12561,6832,0.5439057399888544,0.5351436435639632,0.5526408670695355
Wave 6,877,485171,310556,0.6400959661645069,0.6387432620421253,0.6414464501241954
Wave 7,877,31660,16932,0.5348073278584965,0.5292933922089708,0.5403127935795898
Wave 4,878,10481,7312,0.6976433546417327,0.6887314541409233,0.706409643555079
Wave 5,878,12560,6847,0.5451433121019108,0.5363824188361207,0.553876473597829
Wave 6,878,485221,314292,0.6477295912584162,0.6463833519077777,0.649073489705693
Wave 7,878,31561,16595,0.5258071670732867,0.5202796293845744,0.5313284052056333
Wave 4,879,10493,7284,0.6941770704279043,0.6852433826712248,0.7029678667963654
Wave 5,879,12567,6795,0.5407018381475293,0.5319380750591303,0.5494406119283444
Wave 6,879,485400,311488,0.6417140502678204,0.6403629899199944,0.6430628658686754
Wave 7,879,31527,16623,0.5272623465600913,0.5217324949275122,0.5327855362363222
Wave 4,880,10474,7331,0.699923620393355,0.6910267716226159,0.7086730772339911
Wave 5,880,12582,6879,0.5467334287076776,0.5379823175931354,0.5554558814936206
Wave 6,880,485403,312254,0.6432881543789387,0.6419384023928366,0.6446356366966414
Wave 7,880,31562,16439,0.520847855015525,0.5153184554904616,0.5263721657256758
Wave 4,881,10498,7341,0.6992760525814441,0.6903843635941479,0.7080211641910074
Wave 5,881,12588,6956,0.5525897680330474,0.5438491673676018,0.5612981343180251
Wave 6,881,485306,309866,0.638496124094901,0.6371423154554726,0.6398477385374253
Wave 7,881,31664,16711,0.5277602324406265,0.5222426383325223,0.5332710723145334
Wave 4,882,10482,7280,0.6945239458118679,0.6855881823771103,0.7033164117848817
Wave 5,882,12563,6912,0.5501870572315529,0.5414341098208781,0.5589091817141819
Wave 6,882,485278,312434,0.643824776725918,0.6424752989175518,0.6451719757782219
Wave 7,882,31662,16870,0.5328153622639126,0.5273003568662825,0.538322382964311
Wave 4,883,10484,7328,0.6989698588325067,0.6900697254653452,0.7077234443816081
Wave 5,883,12572,6884,0.5475660197263761,0.5388125308678818,0.5562903164185024
Wave 6,883,485208,312013,0.6430499909317241,0.641699768934171,0.6443979461226369
Wave 7,883,31509,16709,0.5302929321781078,0.5247630542658349,0.5358154033239523
Wave 4,884,10474,7294,0.6963910635860225,0.6874663323069368,0.7051710098772195
Wave 5,884,12559,6831,0.5439127319054065,0.5351499424268744,0.5526485434407918
Wave 6,884,485280,311872,0.6426640290141774,0.6413135866493859,0.6440122110243338
Wave 7,884,31593,16811,0.5321115436963885,0.5265900791736454,0.5376251776912647
Wave 4,885,10474,7277,0.6947679969448157,0.6858306610391565,0.7035617455917434
Wave 5,885,12585,6873,0.5461263408820024,0.537375476368648,0.5548489261217525
Wave 6,885,485384,310983,0.6406947901043297,0.6393428713918531,0.6420444801424641
Wave 7,885,31543,17007,0.5391687537647022,0.5336476024972644,0.544680338387437
Wave 4,886,10489,7258,0.6919630088664315,0.683010684651774,0.7007740185095004
Wave 5,886,12580,6934,0.5511923688394277,0.5424468541836637,0.5599064856852456
Wave 6,886,485282,312884,0.6447467657980308,0.6433980680731067,0.6460931701768143
Wave 7,886,31576,16562,0.5245122878135292,0.5189855060530423,0.5300330889474093
Wave 4,887,10474,7294,0.6963910635860225,0.6874663323069368,0.7051710098772195
Wave 5,887,12588,6861,0.5450428979980935,0.5362916825121348,0.553766505070028
Wave 6,887,485072,311101,0.6413501500808128,0.6399983329504783,0.6426997267141892
Wave 7,887,31630,16863,0.5331331014859311,0.5276154900496074,0.5386426427441102
Wave 4,888,10480,7346,0.7009541984732824,0.6920681796712034,0.7096921497902084
Wave 5,888,12595,6911,0.5487098054783645,0.5399659408499012,0.5574238306449966
Wave 6,888,485440,312621,0.643995138431114,0.6426460288527176,0.6453419673157025
Wave 7,888,31543,16753,0.5311162540024729,0.5255898257538787,0.5366350823877679
Wave 4,889,10480,7236,0.6904580152671755,0.6814904343818275,0.6992852698187909
Wave 5,889,12590,6871,0.5457505957108817,0.5370009890408055,0.5544721646404539
Wave 6,889,485307,312005,0.642902327804874,0.6415521209507641,0.644250270654522
Wave 7,889,31682,16885,0.5329524651221513,0.5274392895894939,0.5384576276652481
Wave 4,890,10492,7260,0.6919557758292032,0.6830046933097322,0.7007655896050444
Wave 5,890,12575,6896,0.548389662027833,0.53963835798132,0.5571112755004418
Wave 6,890,485294,310815,0.6404674279921038,0.6391151981166492,0.6418174323821746
Wave 7,890,31531,16422,0.5208207795502838,0.5152886446871238,0.5263478272043206
Wave 4,891,10487,7340,0.6999141794602841,0.6910228453128497,0.7086583117743364
Wave 5,891,12584,6882,0.5468849332485696,0.5381347240109476,0.5556063958252427
Wave 6,891,485436,308862,0.6362568907126789,0.6349014814143794,0.6376101418708022
Wave 7,891,31656,16496,0.5211018448319434,0.5155807738030367,0.5266177803634358
Wave 4,892,10484,7308,0.6970621900038153,0.6881470196435677,0.7058322190095595
Wave 5,892,12583,6850,0.5443852817293173,0.535631488017596,0.5531118592867478
Wave 6,892,485477,313949,0.6466815111735469,0.6453347274656994,0.6480259718130701
Wave 7,892,31605,16667,0.5273532668881507,0.5218303097885372,0.5328695563314187
Wave 4,893,10477,7265,0.6934236899875919,0.6844773098541784,0.702227515782875
Wave 5,893,12575,6877,0.5468787276341949,0.5381253609316143,0.5556033308689178
Wave 6,893,485370,311966,0.6427385293693471,0.6413882742355652,0.6440865233875408
Wave 7,893,31553,16635,0.5272081893956201,0.5216805982102786,0.5327291373446313
Wave 4,894,10498,7151,0.6811773671175462,0.6721499627586052,0.6900715180688581
Wave 5,894,12542,6808,0.542816137777069,0.5340460445386085,0.5515598910676468
Wave 6,894,485224,309162,0.6371531498854137,0.6357981537508771,0.6385059727337922
Wave 7,894,31609,16880,0.534025119428011,0.5285062221403692,0.539535723754082
Wave 4,895,10474,7246,0.691808287187321,0.6828482981996142,0.7006268729236458
Wave 5,895,12580,6859,0.5452305246422894,0.5364767503444002,0.5539565578538823
Wave 6,895,485301,311394,0.6416512638548035,0.6403000137919684,0.6430002697073791
Wave 7,895,31533,16457,0.5218976944788,0.5163661122009361,0.5274239267597755
Wave 4,896,10485,7296,0.6958512160228898,0.6869270246037562,0.7046311726648261
Wave 5,896,12572,6895,0.5484409799554566,0.5396886971081509,0.5571635336338154
Wave 6,896,485357,311649,0.6421026172487468,0.640751817439213,0.6434511659565144
Wave 7,896,31541,16828,0.5335277892267207,0.5280026143523556,0.5390447747148508
Wave 4,897,10485,7294,0.6956604673342871,0.6867347936648865,0.7044420468403165
Wave 5,897,12562,6841,0.5445788887119886,0.5358179815439934,0.5533124152195931
Wave 6,897,485390,310673,0.6400482086569562,0.6386957713796197,0.6413984275302163
Wave 7,897,31596,16659,0.5272502848461831,0.5217264890429707,0.5327674362016702
Wave 4,898,10501,7289,0.694124369107704,0.6851937243497024,0.702912270378478
Wave 5,898,12574,6855,0.5451725783362494,0.5364166294582208,0.5539008084229142
Wave 6,898,485395,312686,0.6441887534894262,0.6428397436618,0.6455354793446219
Wave 7,898,31624,16782,0.5306729066531748,0.5251533363488275,0.5361850045926507
Wave 4,899,10475,7284,0.6953699284009547,0.6864376839623595,0.7041581551762467
Wave 5,899,12552,6805,0.542144678138942,0.5333773043926183,0.5508861457206353
Wave 6,899,485293,310672,0.6401740804009124,0.638821610136557,0.6415243298232398
Wave 7,899,31653,16756,0.5293653050263798,0.5238475652931988,0.53487589751144
Wave 4,900,10500,7341,0.6991428571428572,0.6902509693229197,0.7078882936224912
Wave 5,900,12568,6797,0.5408179503500955,0.5320546682156196,0.5495561738844706
Wave 6,900,485169,312180,0.6434458920499867,0.6420959456799674,0.6447935651565981
Wave 7,900,31531,16391,0.519837620119882,0.5143051638636987,0.5253652293866119
Wave 4,901,10476,7283,0.6952080946926308,0.6862750278195726,0.703997277082162
Wave 5,901,12563,6876,0.5473214996418053,0.5385645250699191,0.5560494112736862
Wave 6,901,485192,314256,0.647694108723969,0.6463477984843182,0.649038078482616
Wave 7,901,31569,16646,0.527289429503627,0.5217632829379817,0.5328089163783843
Wave 4,902,10503,7314,0.6963724650099972,0.6874600808629757,0.7051404785527664
Wave 5,902,12572,6851,0.5449411390391345,0.53618419480384,0.5536705021084408
Wave 6,902,485249,310414,0.639700442453256,0.6383475260361099,0.6410511453321525
Wave 7,902,31650,16487,0.520916271721959,0.5153946123375003,0.5264328398053875
Wave 4,903,10461,7311,0.6988815600802982,0.6899708167713082,0.7076454978565248
Wave 5,903,12577,6841,0.5439293949272481,0.5351729350829498,0.5526589052920368
Wave 6,903,485311,311658,0.6421820234859709,0.6408312251726469,0.6435305692259706
Wave 7,903,31490,17048,0.5413782153064465,0.5358541043017876,0.5468922029812155
Wave 4,904,10475,7286,0.6955608591885442,0.6866300963657824,0.7043474634659158
Wave 5,904,12565,6828,0.5434142459212097,0.5346529503213268,0.5521488825964598
Wave 6,904,485396,311035,0.640786079819364,0.6394342524553,0.6421356771180707
Wave 7,904,31694,16752,0.528554300498517,0.5230397236001274,0.5340619365440309
Wave 4,905,10484,7285,0.6948683708508203,0.6859361295880302,0.7036570881330669
Wave 5,905,12578,6930,0.5509619971378598,0.5422154404231226,0.5596772923634464
Wave 6,905,485255,311056,0.6410155485260327,0.6396637122718202,0.6423651504305554
Wave 7,905,31594,16824,0.5325061720579857,0.5269850288227701,0.5380193887836957
Wave 4,906,10478,7298,0.696506966978431,0.6875848667440547,0.705284252126966
Wave 5,906,12550,6854,0.5461354581673307,0.5373723401974909,0.5548702122361232
Wave 6,906,485333,311363,0.6415450834787662,0.6401937906671532,0.6428941339103833
Wave 7,906,31556,17033,0.5397705666117378,0.534251009076551,0.545280414518682
Wave 4,907,10479,7304,0.6970130737665807,0.6880953637425443,0.7057856092499113
Wave 5,907,12573,6836,0.5437047641772051,0.5349466271606426,0.5524360809771999
Wave 6,907,485433,312954,0.6446904104170915,0.643341875320127,0.6460366537742274
Wave 7,907,31676,16919,0.5341267836848087,0.5286138106863231,0.5396314565591602
Wave 4,908,10475,7303,0.6971837708830549,0.6882656741482127,0.7059565115555742
Wave 5,908,12553,6840,0.544889667808492,0.5361259949777732,0.553625749282503
Wave 6,908,485376,310960,0.6406579641350211,0.6393060041804454,0.6420076959618968
Wave 7,908,31613,17319,0.5478442412931389,0.542336522881315,0.5533403000021715
Wave 4,909,10481,7293,0.6958305505199885,0.686904473221523,0.7046123531068418
Wave 5,909,12577,6868,0.5460761707879462,0.5373224415171932,0.5548016335409962
Wave 6,909,485342,313689,0.6463256837446584,0.6449784084769552,0.6476706409350131
Wave 7,909,31563,16494,0.5225738998194088,0.5170452049813361,0.5280970846995943
Wave 4,910,10473,7296,0.6966485247780005,0.6877253732184361,0.7054266874801095
Wave 5,910,12580,6828,0.5427662957074721,0.5340094748298363,0.551496886928189
Wave 6,910,485375,312672,0.644186453772856,0.6428374141775661,0.6455332093380004
Wave 7,910,31558,16717,0.5297230496229165,0.5241971727607367,0.5352416703580151
Wave 4,911,10485,7271,0.6934668574153553,0.6845242659924732,0.7022669717001552
Wave 5,911,12548,6854,0.5462225055785782,0.5374587996143251,0.5549577895849592
Wave 6,911,485259,310257,0.6393637212292816,0.6380105461231037,0.6407146881783866
Wave 7,911,31633,17055,0.5391521512344704,0.5336388758064317,0.5446558913154133
Wave 4,912,10482,7287,0.6951917572982256,0.6862611545220217,0.7039785701899032
Wave 5,912,12572,6907,0.5493954820235444,0.5406445457694686,0.5581161032862333
Wave 6,912,485266,309824,0.6384622042343787,0.6371083124734557,0.6398139021549362
Wave 7,912,31510,16389,0.5201205966359885,0.5145863815817767,0.525649892279187
Wave 4,913,10475,7294,0.6963245823389022,0.68739976388553925,0.7051046787137868
Wave 5,913,12569,6836,0.5438777945739518,0.5351184687373756,0.5526101854209924
Wave 6,913,485482,311690,0.6420217433396089,0.6406710509432911,0.643370186494892
Wave 7,913,31541,16818,0.5332107415744587,0.527685371428851,0.53872799977582575
Wave 4,914,10477,7284,0.6952371862174287,0.686304776652673,0.7040257036023834
Wave 5,914,12551,6838,0.5448171460441399,0.5360526790006288,0.5535540619097459
Wave 6,914,485415,310942,0.6405694096803766,0.6392174318209443,0.6419191609939396
Wave 7,914,31588,16579,0.524851209319995,0.5193256242549373,0.5303707333725743
Wave 4,915,10473,7312,0.6981762627709348,0.6892651138962611,0.7069412952613778
Wave 5,915,12574,6859,0.5454906950850962,0.5367351545688563,0.5542183215998356
Wave 6,915,485355,310967,0.6407001061079004,0.6393481512870818,0.6420498320369449
Wave 7,915,31643,16608,0.5248554182599627,0.5193346550067894,0.53037013002460065
Wave 4,916,10462,7302,0.6979545020072644,0.6890368570795732,0.7067260404039594
Wave 5,916,12581,6870,0.5460615213417057,0.5373091727278736,0.5547856214271003
Wave 6,916,485280,312202,0.643344048796571,0.6419941720994792,0.6446916543641273
Wave 7,916,31531,16717,0.530176651549269,0.5246486462049214,0.5356972837134706
Wave 4,917,10483,7320,0.6982733950205094,0.6893673206055003,0.7070334211406172
